degree,velocity,acceleration_method1,acceleration_method2
85.24735964424679,-2310.653076171875,-207328.6875,67799.23610411033
86.2479155086159,-2327.610595703125,-199409.484375,58766.896944971115
87.24847137298502,-2343.9052734375,-191439.328125,49701.958870292285
88.24902723735408,-2359.533447265625,-183419.484375,40607.07440154958
89.2495831017232,-2374.49072265625,-175352.28125,31484.925233655587
90.25013896609227,-2388.773193359375,-167238.90625,22338.22159749157
91.25069483046138,-2402.3779296875,-159081.734375,13169.701589881433
92.25125069483045,-2415.301025390625,-150882.046875,3982.1304708366933
93.25180655919957,-2427.538330078125,-142641.890625,-5221.700072064055
94.25236242356868,-2439.086669921875,-134363.234375,-14438.972692260577
95.25291828793775,-2449.943603515625,-126047.53125,-23666.845185818365
96.25347415230686,-2460.105224609375,-117696.9375,-32902.4513260854
97.25403001667593,-2469.569580078125,-109312.9296875,-42142.90173136859
98.25458588104505,-2478.333251953125,-100897.734375,-51385.28476557562
99.25514174541416,-2486.39404296875,-92452.75,-60626.667471716086
100.25569760978323,-2493.749755859375,-83980.2734375,-69864.09653811283
101.25625347415235,-2500.3984375,-75481.5,-79094.59929714388
102.25680933852135,-2506.336181640625,-66959.15625,-88315.18475626099
103.25736520289053,-2511.5634765625,-58414.6953125,-97522.84466103332
104.25792106725964,-2516.0771484375,-49849.9921875,-106714.55458986301
105.2584769316287,-2519.875732421875,-41266.43359375,-115887.27508002742
106.25903279599783,-2522.958251953125,-32666.87109375,-125037.95278462206
107.25958866036683,-2525.322998046875,-24052.705078125,-134163.52165993367
108.260144524736,-2526.96875,-15425.9287109375,-143260.90418275798
109.26070038910501,-2527.895263671875,-6787.91845703125,-152327.0125970779
110.26125625347419,-2528.100341796875,1858.4447021484375,-161358.7501895298
111.2618121178433,-2527.584716796875,10511.6494140625,-170353.01259297974
112.26236798221237,-2526.34765625,19170.287109375,-179306.6891175376
113.26292384658149,-2524.387939453125,27831.408203125,-188216.66410825594
114.26347971095049,-2521.7060546875,36493.4921875,-197079.81832871586
115.26403557531967,-2518.302490234375,45154.5859375,-205893.03036968756
116.26459143968867,-2514.176513671875,53813.20703125,-214653.17808195544
117.26514730405785,-2509.328857421875,62466.359375,-223357.14003240934
118.26570316842697,-2503.760009765625,71112.5078125,-232001.7969824038
119.26625903279597,-2497.470703125,79749.6796875,-240584.03338739037
120.26681489716515,-2490.4609375,88376.234375,-249100.73891675484
121.26737076153415,-2482.733154296875,96989.296875,-257548.8099927487
122.26792662590333,-2474.287841796875,105587.1640625,-265925.1513473919
123.26848249027233,-2465.125732421875,114168.3515625,-274226.67759613483
124.26903835464151,-2455.24951171875,122729.7421875,-282450.314827083
125.26959421901063,-2444.66015625,131269.765625,-290593.00220449327
126.27015008337963,-2433.360107421875,139786.359375,-298651.6935852616
127.27070594774881,-2421.35009765625,148277.828125,-306623.35914705717
128.2712618121178,-2408.634033203125,156741.21875,-314504.98702672374
129.271817676487,-2395.213134765625,165174.640625,-322293.5849675588
130.272373540856,-2381.08984375,173576.71875,-329986.1819740155
131.2729294052251,-2366.268310546875,181944.21875,-337579.829972379
132.2734852695943,-2350.750244140625,190275.375,-345071.605475902
133.2740411339633,-2334.539306640625,198568.078125,-352458.6112528948
134.27459699833247,-2317.63818359375,206820.6875,-359737.9779962167
135.27515286270147,-2300.051513671875,215030.078125,-366906.8659925918
136.27570872707065,-2281.7822265625,223194.34375,-373962.4667901777
137.27626459143966,-2262.83349609375,231311.4375,-380902.00486275565
138.27682045580877,-2243.209228515625,239379.59375,-387722.7392689424
139.27737632017795,-2222.915283203125,247395.625,-394421.96530475985
140.27793218454696,-2201.95556640625,255357.75,-400997.0161479312
141.27848804891613,-2180.333251953125,263264.1875,-407445.2644922349
142.27904391328514,-2158.054931640625,271111.75,-413764.12417024304
143.27959977765425,-2135.125244140625,278898.8125,-419951.0517627863
144.28015564202332,-2111.548583984375,286622.84375,-426003.5481934518
145.28071150639244,-2087.329833984375,294282.1875,-431919.16030645854
146.2812673707616,-2062.4755859375,301873.625,-437695.4824262179
147.28182323513062,-2036.991455078125,309395.28125,-443330.1578969288
148.2823790994998,-2010.8828125,316845.5,-448820.88060054
149.2829349638688,-1984.15625,324220.875,-454165.396451426
150.28349082823792,-1956.818603515625,331519.71875,-459361.50486615195
151.28404669260698,-1928.875244140625,338739.625,-464407.0602066924
152.2846025569761,-1900.3321533203125,345878.6875,-469299.97319551423
153.28515842134527,-1871.198486328125,352933.875,-474038.21230092796
154.28571428571433,-1841.480224609375,359903.375,-478619.80509115924
155.2862701500834,-1811.1849365234375,366784.75,-483042.839555602
156.28682601445246,-1780.3173828125,373576.0625,-487305.4653917421
157.28738187882163,-1748.8895263671875,380274.4375,-491405.89525629143
158.28793774319058,-1716.9068603515625,386877.65625,-495342.4059790713
159.28849360755976,-1684.3756103515625,393384.0,-499113.33973825927
160.28904947192893,-1651.3082275390625,399790.53125,-502717.1051956139
161.289605336298,-1617.7110595703125,406095.21875,-506152.1785903613
162.29016120066706,-1583.5916748046875,412295.71875,-509417.10479045456
163.29071706503612,-1548.9586181640625,418390.125,-512510.498299962
164.2912729294053,-1513.823974609375,424375.65625,-515431.0442213998
165.29182879377424,-1478.1942138671875,430250.25,-518177.49917185353
166.29238465814342,-1442.07958984375,436011.75,-520748.69215180655
167.2929405225126,-1405.4876708984375,441658.25,-523143.5253656241
168.29349638688154,-1368.4315185546875,447186.6875,-525360.9749927169
169.29405225125072,-1330.91943359375,452595.5,-527400.0919084494
170.29460811561978,-1292.95947265625,457882.59375,-529260.0023539228
171.29516397998896,-1254.5657958984375,463045.3125,-530939.908553823
172.2957198443579,-1215.7469482421875,468081.65625,-532439.0892815827
173.29627570872708,-1176.513427734375,472989.625,-533756.9003711696
174.29683157309626,-1136.8741455078125,477767.375,-534892.7751748777
175.2973874374652,-1096.84423828125,482412.15625,-535846.2249665624
176.29794330183438,-1056.4326171875,486922.40625,-536616.8392898255
177.29849916620344,-1015.6480102539062,491295.96875,-537204.2862507261
178.29905503057262,-974.507080078125,495530.59375,-537608.3127546558
179.29961089494157,-933.0188598632812,499624.46875,-537828.7446870895
180.30016675931074,-891.1953125,503575.71875,-537865.4870379886
181.30072262367992,-849.0458984375,507382.375,-537718.5239697051
182.30127848804887,-806.5877075195312,511042.34375,-537387.9188283024
183.30183435241804,-763.830322265625,514553.8125,-536873.8140982778
184.3023902167871,-720.7864379882812,517915.09375,-536176.4313007457
185.30294608115628,-677.46630859375,521124.375,-535296.0708352015
186.30350194552523,-633.8873291015625,524179.65625,-534233.1117650667
187.3040578098944,-590.0601196289062,527079.4375,-532988.0115472712
188.30461367426358,-545.9952392578125,529822.125,-531561.3057062125
189.30516953863253,-501.71063232421875,532405.75,-529953.6074524843
190.3057254030017,-457.2174072265625,534828.8125,-528165.6072468434
191.30628126737076,-412.5289001464844,537089.8125,-526198.0723099511
192.30683713173983,-367.6560974121094,539187.3125,-524051.8460784788
193.3073929961089,-322.6177978515625,541119.75,-521727.8476082513
194.30794886047806,-277.4253234863281,542885.6875,-519227.070925141
195.30850472484724,-232.09010314941406,544483.75,-516550.5843245098
196.3090605892162,-186.63125610351562,545912.6875,-513699.5296200396
197.30961645358536,-141.06019592285156,547171.1875,-510675.12134286005
198.31017231795443,-95.39139556884766,548257.8125,-507478.645891938
199.3107281823235,-49.63679504394531,549172.0625,-504111.4606367424
200.31128404669255,-3.8156275749206543,549912.25,-500574.99297326454
201.31183991106172,42.05998611450195,550477.375,-496870.7393345084
202.3123957754309,87.97534942626953,550866.75,-493000.2641566362
203.31295163979985,133.9182586669922,551079.25,-488965.1988019801
204.31350750416902,179.8690948486328,551114.0625,-484767.2404401935
205.3140633685381,225.8153533935547,550970.375,-480408.15088885557
206.31461923290715,271.74468994140625,550647.625,-475889.75541487074
207.3151750972762,317.6371154785156,550145.0,-471213.9414980688
208.3157309616454,363.480224609375,549461.875,-466382.6575584174
209.31628682601456,409.258544921875,548597.8125,-461397.9116483246
210.3168426903835,454.9599914550781,547552.375,-456261.7701115121
211.31739855475269,500.5641174316406,546325.0625,-450976.3562099875
212.31795441912175,546.0582275390625,544915.8125,-445543.84872066946
213.3185102834908,591.4274291992188,543324.125,-439966.4805032273
214.31906614785987,636.6587524414062,541549.8125,-434246.53704074584
215.31962201222905,681.7318115234375,539593.125,-428386.35495481367
216.3201778765981,726.634521484375,537453.875,-422388.3204966811
217.32073374096717,771.353271484375,535132.0,-416254.8680161199
218.32128960533635,815.86865234375,532627.8125,-409988.4784096455
219.3218454697054,860.1675415039062,529941.6875,-403591.6775497727
220.32240133407447,904.2350463867188,527073.5625,-397067.0346969594
221.32295719844353,948.0579833984375,524023.90625,-390417.16089593427
222.3235130628127,991.6168212890625,520793.4375,-383644.7073580602
223.32406892718177,1034.8988037109375,517382.65625,-376752.3638314305
224.32462479155083,1077.891357421875,513791.8125,-369742.85696035024
225.32518065592,1120.5745849609375,510022.0625,-362618.9486358722
226.32573652028907,1162.93603515625,506074.21875,-355383.43433905183
227.32629238465813,1204.9609375,501948.75,-348039.14147854527
228.3268482490272,1246.6368408203125,497646.875,-340588.9277242046
229.32740411339637,1287.9443359375,493169.6875,-333035.6793382636
230.32795997776543,1328.8714599609375,488518.40625,-325382.30950572994
231.3285158421345,1369.4033203125,483694.03125,-317631.75666554953
232.32907170650367,1409.5279541015625,478697.59375,-309786.98284409905
233.32962757087273,1449.226806640625,473531.15625,-301850.9719925526
234.3301834352418,1488.4876708984375,468195.8125,-293826.7283296048
235.33073929961085,1527.299072265625,462692.875,-285717.27469105547
236.33129516398003,1565.642578125,457024.59375,-277525.65088768024
237.3318510283491,1603.50634765625,451192.21875,-269254.9120728276
238.33240689271815,1640.87744140625,445197.6875,-260908.12712110978
239.33296275708733,1677.7437744140625,439042.625,-252488.37701954696
240.3335186214564,1714.08837890625,432729.46875,-243998.75327248804
241.33407448582545,1749.9000244140625,426260.0,-235442.35632156584
242.33463035019463,1785.1673583984375,419636.03125,-226822.29398195376
243.3351862145637,1819.8748779296875,412860.5,-218141.67989610267
244.33574207893275,1854.0107421875,405935.125,-209403.6320061277
245.33629794330182,1887.5633544921875,398862.46875,-200611.27104597364
246.336853807671,1920.5216064453125,391644.5,-191767.71905441175
247.33740967204005,1952.8702392578125,384284.5625,-182876.0979099317
248.33796553640911,1984.599609375,376784.71875,-173939.5278884871
249.3385214007783,2015.69775390625,369147.8125,-164961.12624506885
250.33907726514735,2046.1556396484375,361376.0,-155944.00581998323
251.33963312951641,2075.957763671875,353472.9375,-146891.27367069662
252.34018899388548,2105.095947265625,345441.09375,-137806.0297300654
253.34074485825465,2133.560302734375,337282.96875,-128691.36549168809
254.3413007226236,2161.33837890625,329002.5,-119550.36272312384
255.34185658699278,2188.420654296875,320602.125,-110386.09220761534
256.34241245136195,2214.797607421875,312085.1875,-101201.61251496541
257.342968315731,2240.461181640625,303454.28125,-91999.96880211892
258.3435241801001,2265.399169921875,294713.65625,-82784.19164398572
259.34408004446914,2289.603515625,285866.03125,-73557.29589499529
260.3446359088383,2313.066162109375,276914.875,-64322.27958179317
261.34519177320726,2335.779541015625,267863.09375,-55082.12282749651
262.34574763757644,2357.733154296875,258715.125,-45839.78680782071
263.3463035019456,2378.91943359375,249474.0,-36598.2127394032
264.3468593663147,2399.333251953125,240142.71875,-27360.32090055239
265.34741523068374,2418.9638671875,230725.96875,-18129.00968463906
266.3479710950528,2437.805419921875,221226.859375,-8907.154686302982
267.348526959422,2455.852294921875,211649.140625,302.39217942786127
268.3490828237909,2473.0986328125,201995.96875,9496.803524998151
269.3496386881601,2489.5361328125,192272.15625,18673.2773051597
270.3501945525293,2505.159423828125,182480.984375,27829.037598754527
271.35075041689834,2519.96484375,172625.796875,36961.33535751436
272.3513062812674,2533.945068359375,162711.46875,46067.4491219503
273.35186214563646,2547.096435546875,152741.375,55144.685704444964
274.35241801000564,2559.41455078125,142719.5,64190.380839728976
275.3529738743746,2570.89501953125,132649.125,73201.899802908
276.35352973874376,2581.533935546875,122535.3671875,82176.63799530006
277.35408560311294,2591.328125,112381.671875,91112.02149831863
278.3546414674819,2600.27392578125,102192.0078125,100005.5075957219
279.35519733185106,2608.36865234375,91969.8203125,108854.58526454832
280.3557531962201,2615.60986328125,81720.2578125,117656.77563508984
281.3563090605893,2621.9951171875,71446.765625,126409.63242031395
282.35686492495824,2627.5234375,61152.84765625,135110.7423151271
283.3574207893274,2632.192626953125,50843.609375,143757.72536595212
284.3579766536966,2636.001953125,40522.5703125,152348.2353110649
285.35853251806554,2638.949951171875,30193.74609375,160879.95989220985
286.3590883824347,2641.036865234375,19860.5859375,169350.621138005
287.3596442468038,2642.26220703125,9528.25,177757.9756196734
288.36020011117296,2642.6259765625,-799.7974853515625,186099.81467968618
289.3607559755419,2642.128662109375,-11120.162109375,194373.9646338764
290.3613118399111,2640.771728515625,-21427.6953125,202578.28694765645
291.36186770428026,2638.55615234375,-31718.9921875,210710.67838693323
292.3624235686492,2635.48291015625,-41990.109375,218769.07114438395
293.3629794330184,2631.554443359375,-52237.6796875,226751.43294173622
294.36353529738744,2626.7724609375,-62456.6796875,234655.76710871616
295.3640911617566,2621.14013671875,-72643.7734375,242480.11263936528
296.36464702612557,2614.659423828125,-82795.1328125,250222.54422639706
297.36520289049474,2607.334228515625,-92907.4609375,257881.17227432466
298.3657587548639,2599.167724609375,-102975.90625,265454.1428920498
299.36631461923287,2590.163330078125,-112997.1484375,272939.63786565815
300.36687048360204,2580.325439453125,-122968.1328125,280335.87461214553
301.3674263479711,2569.658935546875,-132884.078125,287641.10611480597
302.36798221234017,2558.16796875,-142741.84375,294853.6208410445
303.3685380767092,2545.857421875,-152537.78125,301971.74264334457
304.3690939410784,2532.731689453125,-162268.90625,308993.83064416115
305.3696498054476,2518.799072265625,-171930.734375,315918.2791054783
306.3702056698165,2504.0634765625,-181520.25,322743.51728380384
307.3707615341857,2488.53125,-191033.96875,329468.00927135214
308.37131739855477,2472.208740234375,-200469.125,336090.2538241698
309.3718732629238,2455.103515625,-209821.359375,342608.78417797486
310.3724291272929,2437.221923828125,-219087.984375,349022.16785244684
311.37298499166207,2418.5703125,-228266.21875,355329.0064447425
312.37354085603124,2399.158203125,-237351.9375,361527.93541296426
313.3740967204002,2378.992919921875,-246342.5,367617.62385034614
314.37465258476936,2358.08154296875,-255234.953125,373596.7742508895
315.3752084491384,2336.43212890625,-264026.8125,379464.1222671768
316.3757643135075,2314.055419921875,-272714.15625,385218.43646111
317.37632017787655,2290.95849609375,-281294.59375,390858.5180482739
318.3768760422457,2267.1494140625,-289765.84375,396383.20063665824
319.3774319066149,2242.639892578125,-298124.28125,401791.34996042534
320.37798777098385,2217.4384765625,-306367.71875,407081.8636094363
321.378543635353,2191.55419921875,-314493.59375,412253.6707552134
322.3790994997221,2164.99609375,-322499.71875,417305.7318740127
323.37965536409115,2137.776611328125,-330382.84375,422237.0384676871
324.3802112284602,2109.906005859375,-338141.03125,427046.61278297496
325.3807670928294,2081.3935546875,-345772.03125,431733.5075298793
326.38132295719845,2052.24853515625,-353273.84375,436296.8055997477
327.3818788215675,2022.484375,-360643.5625,440735.6197836884
328.3824346859367,1992.1121826171875,-367879.5,445049.09249192086
329.38299055030575,1961.140380859375,-374979.90625,449236.39547464927
330.3835464146748,1929.583740234375,-381942.3125,453296.72954504786
331.3841022790439,1897.45263671875,-388764.9375,457229.32430490915
332.38465814341305,1864.7587890625,-395446.1875,461033.43787352106
333.3852140077821,1831.51171875,-401984.46875,464708.35662028694
334.3857698721512,1797.72705078125,-408377.5625,468253.39490162936
335.38632573652035,1763.416015625,-414624.09375,471667.89480266685
336.3868816008894,1728.5880126953125,-420722.90625,474951.22588415653
337.3874374652585,1693.259765625,-426671.84375,478102.78493517824
338.38799332962753,1657.441650390625,-432470.0,481121.99573201005
339.3885491939967,1621.146728515625,-438115.84375,484008.3088036403
340.3891050583658,1584.385009765625,-443608.5625,486761.2012043326
341.38966092273483,1547.1741943359375,-448946.4375,489380.1762936569
342.390216787104,1509.524658203125,-454128.46875,491864.76352436957
343.39077265147307,1471.4495849609375,-459153.75,494214.5182385141
344.39132851584213,1432.9598388671875,-464021.59375,496429.02147210046
345.3918843802112,1394.0731201171875,-468730.5,498507.8797686926
346.39244024458037,1354.80029296875,-473279.78125,500450.7250022293
347.39299610894943,1315.15283203125,-477669.28125,502257.2142093722
348.3935519733185,1275.1480712890625,-481897.46875,503927.0294316681
349.39410783768767,1234.797607421875,-485964.125,505459.8775677869
350.39466370205673,1194.1146240234375,-489868.6875,506855.4902360804
351.3952195664258,1153.1109619140625,-493610.75,508113.6236476929
352.39577543079486,1111.80419921875,-497189.5,509234.058490427
353.39633129516403,1070.205810546875,-500605.0,510216.5998235592
354.3968871595331,1028.3294677734375,-503856.53125,511061.0769837762
355.39744302390216,986.1864624023438,-506944.21875,511767.3435023807
356.39799888827133,943.7954711914062,-509867.65625,512335.2770339092
357.3985547526404,901.1672973632812,-512626.75,512764.77929626644
358.39911061700946,858.3135986328125,-515221.59375,513055.77602248365
359.3996664813785,815.2528076171875,-517651.75,513208.21692416916
0.400222345747693,771.9962768554688,-519917.625,513222.07566671685
1.400778210116755,728.5576171875,-522019.15625,513097.34985630814
2.401334074485817,684.9481811523438,-523956.84375,512834.0610387294
3.4018899388549926,641.1863403320312,-525730.3125,512432.2547100088
4.4024458032240545,597.2836303710938,-527340.3125,511892.0003388518
5.4030016675931165,553.2509155273438,-528786.75,511213.39140084194
6.4035575319621785,509.10687255859375,-530070.4375,510396.54542435036
7.404113396331354,464.862548828125,-531191.3125,509441.60404808423
8.404669260700416,420.5317077636719,-532150.25,508348.7330901732
9.405225125069478,376.125,-532947.5,507118.12262869265
10.405780989438654,331.6610107421875,-533583.6875,505749.9870934831
11.406336853807602,287.15069580078125,-534059.4375,504244.56536912685
12.406892718176778,242.60740661621094,-534375.375,502602.1209089026
13.40744858254584,198.04202270507812,-534532.125,500822.94185954385
14.408004446915015,153.47264099121094,-534530.625,498907.34119658486
15.408560311284077,108.9097671508789,-534371.25,496855.65687007894
16.40911617565314,64.36445617675781,-534055.0625,494668.2519604406
17.409672040022315,19.854326248168945,-533583.0625,492345.5148441567
18.410227904391263,-24.609811782836914,-532955.6875,489887.8593690854
19.41078376876044,-69.0153579711914,-532174.375,487295.72503904375
20.4113396331295,-113.35164642333984,-531239.5625,484569.5772073763
21.411895497498676,-157.60130310058594,-530152.6875,481709.90727916354
22.41245136186774,-201.7540283203125,-528914.4375,478717.2329217287
23.4130072262368,-245.79962158203125,-527526.0,475592.0982830673
24.413563090605976,-289.7208251953125,-525988.5625,472335.0742178192
25.414118954974924,-333.5076904296875,-524302.9375,468946.758520382
26.4146748193441,-377.1479187011719,-522470.6875,465427.77616473904
27.415230683713162,-420.6315612792969,-520492.53125,461778.77955057804
28.415786548082224,-463.9419250488281,-518369.9375,458000.4487552322
29.4163424124514,-507.0692443847656,-516104.15625,454093.4917909917
30.41689827682046,-550.001708984375,-513696.21875,450058.6448672864
31.417454141189637,-592.7300415039062,-511147.5,445896.6726572452
32.418010005558585,-635.237548828125,-508459.375,441608.36856811884
33.41856586992776,-677.5152587890625,-505633.25,437194.5550150242
34.41912173429682,-719.5537109375,-502669.9375,432656.0836974753
35.419677598665885,-761.3373413085938,-499571.4375,427993.83587812923
36.42023346303506,-802.8570556640625,-496338.75,423208.7226631801
37.42078932740412,-844.1015014648438,-492973.46875,418301.68528380606
38.4213451917733,-885.0623168945312,-489476.71875,413273.6953780657
39.42190105614225,-925.7237548828125,-485850.1875,408125.75527263596
40.42245692051142,-966.0775756835938,-482095.34375,402858.89826374827
41.423012784880484,-1006.1129760742188,-478213.5,397474.18889670103
42.423568649249546,-1045.821533203125,-474206.0625,391972.7232432751
43.42412451361872,-1085.188720703125,-470074.8125,386355.629176406
44.424680377987784,-1124.206298828125,-465821.0,380624.06664142665
45.42523624235696,-1162.8662109375,-461446.0,374779.2279231988
46.42579210672591,-1201.1541748046875,-456951.875,368822.33790844394
47.42634797109508,-1239.062744140625,-452339.875,362754.65434255823
48.42690383546426,-1276.581787109375,-447611.4375,356577.4680802141
49.42745969983321,-1313.7037353515625,-442768.0,350292.10332901456
50.42801556420238,-1350.4154052734375,-437811.6875,343899.9178854791
51.428571428571445,-1386.708740234375,-432743.65625,337402.30336263415
52.42912729294051,-1422.5770263671875,-427565.3125,330800.6854084514
53.42968315730957,-1458.0072021484375,-422278.90625,324096.52391441027
54.430239021678744,-1492.991943359375,-416885.53125,317291.31321341445
55.43079488604792,-1527.5228271484375,-411387.0625,310386.58226633066
56.43135075041687,-1561.592529296875,-405784.59375,303383.8948363761
57.431906614786044,-1595.189208984375,-400080.65625,296284.8496506063
58.432462479155106,-1628.3060302734375,-394276.21875,289091.0805477507
59.43301834352417,-1660.9344482421875,-388373.09375,281804.2566116192
60.43357420789323,-1693.06884765625,-382372.6875,274426.0822893452
61.434130072262406,-1724.6973876953125,-376277.21875,266958.2974936856
62.43468593663158,-1755.81298828125,-370087.96875,259402.67768864427
63.43524180100053,-1786.410888671875,-363806.34375,251761.03395765487
64.4357976653697,-1816.4791259765625,-357434.65625,244035.21305357906
65.43635352973877,-1846.012939453125,-350974.375,236227.09742979205
66.43690939410783,-1875.0045166015625,-344426.875,228338.60525160024
67.43746525847689,-1903.4476318359375,-337793.71875,220371.6903872896
68.43802112284607,-1931.332763671875,-331077.25,212328.34237806065
69.43857698721524,-1958.6546630859375,-324278.84375,204210.5863861695
70.43913285158419,-1985.408203125,-317399.75,196020.483120556
71.43968871595337,-2011.582763671875,-310442.46875,187760.12873928066
72.44024458032243,-2037.174072265625,-303408.28125,179431.65472811094
73.44080044469149,-2062.17578125,-296298.90625,171037.2277545737
74.44135630906055,-2086.58349609375,-289115.75,162579.0494968598
75.44191217342973,-2110.38720703125,-281861.1875,154059.35644692768
76.44246803779879,-2133.583984375,-274536.6875,145480.41968722368
77.44302390216785,-2156.16650390625,-267143.8125,136844.54464040822
78.44357976653703,-2178.130859375,-259683.9375,128154.07079152769
79.44413563090609,-2199.4697265625,-252159.6875,119411.37138209233
80.44469149527515,-2220.178466796875,-244572.234375,110618.85307551305
81.44524735964421,-2240.25341796875,-236923.0625,101778.95559342195
82.44580322401339,-2259.686767578125,-229214.71875,92894.15132237163
83.44635908838245,-2278.474609375,-221448.421875,83966.94489048938
84.44691495275151,-2296.613037109375,-213626.0625,74999.87271364019
85.44747081712069,-2314.09765625,-205748.859375,65995.50251071168
86.44802668148975,-2330.9228515625,-197819.484375,56956.43278766393
87.44858254585881,-2347.084228515625,-189839.28125,47885.29228998615
88.44913841022787,-2362.578125,-181810.03125,38784.739423284365
89.44969427459705,-2377.401123046875,-173733.015625,29657.461641699945
90.45025013896611,-2391.548583984375,-165610.96875,20506.174803950773
91.45080600333517,-2405.016845703125,-157445.171875,11333.622496769554
92.45136186770435,-2417.80322265625,-149237.03125,2142.5753255826935
93.45191773207341,-2429.90283203125,-140989.21875,-7064.1698276899715
94.45247359644247,-2441.31298828125,-132703.046875,-16283.790579828908
95.45302946081154,-2452.031005859375,-124380.3828125,-25513.43985452523
96.45358532518071,-2462.0537109375,-116022.546875,-34750.246723649994
97.45414118954977,-2471.37841796875,-107632.359375,-43991.31728152472
98.45469705391884,-2480.001708984375,-99211.09375,-53233.73555214723
99.45525291828801,-2487.921875,-90760.203125,-62474.564429250706
100.45580878265707,-2495.136474609375,-82282.3984375,-71710.84664903201
101.45636464702613,-2501.642578125,-73779.1328125,-80939.60579537402
102.4569205113952,-2507.43896484375,-65252.21484375,-90157.84733728944
103.45747637576437,-2512.5234375,-56703.078125,-99362.55969832902
104.45803224013343,-2516.89404296875,-48134.53125,-108550.71535759173
105.4585881045025,-2520.549560546875,-39548.0078125,-117719.27198198174
106.45914396887167,-2523.488525390625,-30945.3671875,-126865.17358927784
107.45969983324073,-2525.7099609375,-22328.0859375,-135985.3517415346
108.4602556976098,-2527.211669921875,-13698.9755859375,-145076.7267683214
109.46081156197886,-2527.993896484375,-5059.5380859375,-154136.20901920483
110.46136742634803,-2528.05517578125,3588.827392578125,-163160.70014489308
111.4619232907171,-2527.39501953125,12243.1923828125,-172147.09440635517
112.46247915508616,-2526.013427734375,20902.0859375,-181092.28001123294
113.46303501945533,-2523.909423828125,29563.5390625,-189993.1404767836
114.4635908838244,-2521.08349609375,38226.0703125,-198846.5560185466
115.46414674819346,-2517.53515625,46886.75390625,-207649.40496391134
116.46470261256252,-2513.264892578125,55544.02734375,-216398.5651896684
117.4652584769317,-2508.2724609375,64196.4296875,-225090.91558263678
118.46581434130076,-2502.5595703125,72840.9453125,-233723.33752235776
119.46637020566982,-2496.126220703125,81476.0703125,-242292.71638485513
120.466926070039,-2488.97314453125,90099.6796875,-250795.94306638205
121.46748193440794,-2481.101318359375,98710.34375,-259229.9155260373
122.46803779877712,-2472.512939453125,107304.9921875,-267591.5403461187
123.46859366314618,-2463.2080078125,115881.984375,-275877.7343089938
124.46914952751536,-2453.189208984375,124439.2578125,-284085.42598928465
125.46970539188442,-2442.456787109375,132975.25,-292211.55736006453
126.47026125625348,-2431.014892578125,141486.90625,-300253.08541178436
127.47081712062266,-2418.863525390625,149972.546875,-308206.9837825725
128.4713729849916,-2406.00537109375,158430.546875,-316070.2443985217
129.47192884936078,-2392.444580078125,166857.828125,-323839.87912257283
130.47248471372984,-2378.181884765625,175252.75,-331512.9214105262
131.47304057809902,-2363.220703125,183613.109375,-339086.4279727335
132.47359644246808,-2347.56298828125,191937.296875,-346557.4804399444
133.47415230683714,-2331.214111328125,200222.0625,-353923.1870318023
134.47470817120632,-2314.176025390625,208465.796875,-361180.6842264276
135.47526403557526,-2296.45263671875,216666.34375,-368327.1384295097
136.47581989994444,-2278.0458984375,224821.828125,-375359.74764133233
137.4763757643135,-2258.962158203125,232929.21875,-382275.74312009517
138.47693162868268,-2239.20458984375,240986.78125,-389072.3910399316
139.47748749305174,-2218.776123046875,248992.609375,-395746.99414195446
140.4780433574208,-2197.683837890625,256943.6875,-402296.8933766968
141.47859922178998,-2175.930908203125,264838.1875,-408719.4695362778
142.47915508615893,-2153.521728515625,272673.96875,-415012.14487461856
143.4797109505281,-2130.4609375,280448.90625,-421172.3847140494
144.48026681489716,-2106.75537109375,288160.1875,-427197.69903661555
145.48082267926623,-2082.410400390625,295805.71875,-433085.6440584245
146.4813785436354,-2057.42822265625,303383.84375,-438833.82378534647
147.48193440800446,-2031.8194580078125,310891.34375,-444439.89154841413
148.48249027237364,-2005.5872802734375,318326.40625,-449901.5515172616
149.4830461367426,-1978.7381591796875,325686.5625,-455216.5601899459
150.48360200111176,-1951.27734375,332970.25,-460382.72785753466
151.48415786548082,-1923.2138671875,340174.125,-465397.9200418224
152.4847137298499,-1894.5535888671875,347296.3125,-470260.0589045956
153.48526959421906,-1865.30224609375,354334.5625,-474967.1246268506
154.48582545858812,-1835.4664306640625,361286.9375,-479517.1567564229
155.4863813229573,-1805.05615234375,368150.4375,-483908.2555224954
156.48693718732625,-1774.077392578125,374923.0,-488138.58311548026
157.48749305169542,-1742.5361328125,381602.875,-492206.36493081646
158.48804891606449,-1710.443359375,388186.875,-496109.8907752384
159.48860478043355,-1677.805908203125,394673.15625,-499847.5160341256
160.48916064480272,-1644.6318359375,401059.5,-503417.66279856535
161.48971650917179,-1610.927490234375,407343.84375,-506818.8209508143
162.49027237354096,-1576.70556640625,413523.28125,-510049.5492068827
163.4908282379099,-1541.97265625,419595.78125,-513108.4761150043
164.49138410227908,-1506.7362060546875,425559.65625,-515994.3010088177
165.49193996664815,-1471.0089111328125,431411.84375,-518705.79491411377
166.4924958310172,-1434.7982177734375,437150.34375,-521241.8014080778
167.49305169538638,-1398.1142578125,442773.21875,-523601.2374299869
